t=5,t=10,t=20
0,0,0
0,-1.47273e-90,-5.22962e-51
0,1.22727e-89,2.93113e-50
0,-9.06366e-87,-4.02736e-49
0,7.47974e-86,2.25618e-48
0,-2.70298e-83,-2.96992e-47
0,2.2083e-82,1.64224e-46
0,-5.20399e-80,-2.07092e-45
0,4.20773e-79,1.12989e-44
0,-7.27078e-77,-1.3646e-43
0,5.81627e-76,7.34343e-43
0,-7.85653e-74,-8.49125e-42
0,6.21574e-73,4.50528e-41
0,-6.83313e-71,-4.98587e-40
0,5.34469e-70,2.60717e-39
0,-4.91553e-68,-2.76029e-38
0,3.79966e-67,1.42194e-37
0,-2.98265e-65,-1.43955e-36
0,2.27757e-64,7.30224e-36
0,-1.54916e-62,-7.06531e-35
0,1.16808e-61,3.52747e-34
0,-6.96569e-60,-3.25992e-33
0,5.18384e-59,1.60115e-32
0,-2.73565e-57,-1.41239e-31
0,2.0084e-56,6.82101e-31
0,-9.45043e-55,-5.73886e-30
0,6.84102e-54,2.72369e-29
0,-2.88795e-52,-2.18388e-28
0,2.06018e-51,1.01802e-27
0,-7.84235e-50,-7.77172e-27
0,5.51008e-49,3.55618e-26
0,-1.89932e-47,-2.58219e-25
0,1.31353e-46,1.15911e-24
0,-4.11426e-45,-7.99607e-24
0,2.79889e-44,3.51884e-23
0,-7.98907e-43,-2.30325e-22
0,5.34242e-42,9.93009e-22
0,-1.39294e-40,-6.15838e-21
0,9.14956e-40,2.59929e-20
0,-2.18324e-38,-1.52491e-19
0,1.40751e-37,6.29624e-19
0,-3.07828e-36,-3.48788e-18
0,1.94613e-35,1.40768e-17
0,-3.90543e-34,-7.34841e-17
0,2.41907e-33,2.89656e-16
0,-4.45777e-32,-1.42159e-15
0,2.70262e-31,5.46809e-15
0,-4.57527e-30,-2.5164e-14
0,2.71213e-29,9.43685e-14
0,-4.21844e-28,-4.05974e-13
0,2.44216e-27,1.48298e-12
-2.10195e-45,-3.48923e-26,-5.94276e-12
1.75162e-44,1.97032e-25,2.11259e-11
-6.31495e-42,-2.58445e-24,-7.85296e-11
5.15783e-41,1.42157e-23,2.71429e-10
-8.89011e-39,-1.71034e-22,-9.31261e-10
7.10747e-38,9.15025e-22,3.12698e-09
-7.79246e-36,-1.00848e-20,-9.84242e-09
6.08927e-35,5.23921e-20,3.20828e-08
-4.76619e-33,-5.28058e-19,-9.19498e-08
3.63454e-32,2.6592e-18,2.90824e-07
-2.1607e-30,-2.44565e-17,-7.51736e-07
1.60503e-29,1.19147e-16,2.30699e-06
-7.52712e-28,-9.97154e-16,-5.3112e-06
5.4357e-27,4.68947e-15,1.58283e-05
-2.06166e-25,-3.55925e-14,-3.19027e-05
1.44411e-24,1.61193e-13,9.25537e-05
-4.50533e-23,-1.10484e-12,-0.000159284
3.05322e-22,4.80556e-12,0.000452433
-7.92602e-21,-2.9589e-11,-0.000639028
5.18159e-20,1.23233e-10,0.00180039
-1.12777e-18,-6.77147e-10,-0.00194279
7.08834e-18,2.69135e-09,0.00560498
-1.29918e-16,-1.30871e-08,-0.00392007
7.82021e-16,4.94515e-08,0.0127584
-1.20898e-14,-2.10479e-07,-0.00280645
6.93755e-14,7.52954e-07,0.0183193
-9.03705e-13,-2.764e-06,0.0101174
