t=5,t=10,t=20
1,1,0.99531
1,1,0.996167
1,1,0.997023
1,1,0.997588
1,1,0.998153
1,1,0.998517
1,1,0.998881
1,1,0.999109
1,1,0.999338
1,1,0.999478
1,1,0.999619
1,1,0.999704
1,1,0.999791
1,1,0.99985
1,1,0.99992
1,1,1
