t=5,t=10,t=20
6.77781e-43,1.1967e-26,1.44547e-12
2.42298e-44,1.40923e-27,3.72385e-13
8.03336e-46,1.61811e-28,9.38413e-14
2.45398e-47,1.81196e-29,2.31419e-14
6.85044e-49,1.97914e-30,5.58707e-15
1.72991e-50,2.10895e-31,1.32103e-15
3.89943e-52,2.19268e-32,3.06017e-16
7.71346e-54,2.22463e-33,6.94758e-17
1.3091e-55,2.20273e-34,1.5464e-17
1.84848e-57,2.12874e-35,3.37556e-18
2.09449e-59,2.00803e-36,7.22836e-19
1.84117e-61,1.84898e-37,1.5189e-19
1.22372e-63,1.66196e-38,3.13283e-20
6.04612e-66,1.45829e-39,6.34421e-21
2.19806e-68,1.24912e-40,1.26172e-21
5.84556e-71,1.04446e-41,2.46489e-22
1.13349e-73,8.525e-43,4.73137e-23
1.59969e-76,6.79179e-44,8.9254e-24
1.64151e-79,5.28121e-45,1.65507e-24
1.22406e-82,4.00773e-46,3.01745e-25
6.63106e-86,2.96779e-47,5.40991e-26
2.60918e-89,2.14425e-48,9.54001e-27
7.45627e-93,1.51134e-49,1.655e-27
1.54743e-96,1.03899e-50,2.82497e-28
2.33214e-100,6.96522e-52,4.74541e-29
2.55238e-104,4.55232e-53,7.84598e-30
2.02849e-108,2.89997e-54,1.27704e-30
1.17068e-112,1.80009e-55,2.04652e-31
4.90606e-117,1.08841e-56,3.22955e-32
1.493e-121,6.40829e-58,5.01932e-33
3.29924e-126,3.67255e-59,7.68398e-34
5.29417e-131,2.04781e-60,1.15884e-34
6.1689e-136,1.11046e-61,1.72191e-35
5.2197e-141,5.85303e-63,2.52117e-36
3.20708e-146,2.99695e-64,3.63789e-37
1.43087e-151,1.48981e-65,5.17371e-38
4.63571e-157,7.18519e-67,7.25285e-39
1.09058e-162,3.35949e-68,1.00233e-39
1.86306e-168,1.52152e-69,1.36572e-40
2.31112e-174,6.6689e-71,1.83482e-41
2.08182e-180,2.82596e-72,2.43082e-42
1.36172e-186,1.15644e-73,3.17598e-43
6.46787e-193,4.56448e-75,4.09266e-44
2.23079e-199,1.73524e-76,5.20204e-45
5.58706e-206,6.34399e-78,6.52108e-46
1.01609e-212,2.22897e-79,8.18646e-47
0,0,0
