t=5,t=10,t=20
-1.06731e-12,3.14989e-06,0.0199551
8.59472e-12,-5.86707e-06,0.00365797
-3.90488e-11,4.37816e-06,-0.0384584
7.88891e-11,1.20843e-05,0.0370314
3.06329e-10,-5.19721e-05,0.0242283
-3.49206e-09,9.26982e-05,-0.0846536
1.55458e-08,-4.82202e-05,0.0415069
-3.28109e-08,-0.000188453,0.0965085
-4.00656e-08,0.000538104,-0.145396
5.64899e-07,-0.000497934,-0.0337724
-1.95504e-06,-0.000565639,0.244089
2.33679e-06,0.00217331,-0.115426
7.47849e-06,-0.0018075,-0.285558
-3.9056e-05,-0.00262655,0.331555
5.94356e-05,0.00712214,0.2327
7.21573e-05,-0.0020106,-0.577607
-0.000437031,-0.012619,-0.0752962
0.000456004,0.0143611,0.819973
0.00103284,0.0136492,-0.172058
-0.00286986,-0.0344888,-1.04483
-0.000546088,-0.00693674,0.479145
0.00886501,0.0617617,1.26501
-0.00308937,-0.00688737,-0.807338
-0.0213111,-0.0979287,-1.51772
0.00963248,0.0214223,1.10866
0.0470674,0.148089,1.85469
-0.00807167,-0.0213106,-1.31557
-0.093325,-0.215585,-2.32301
-0.0385389,-0.0216258,1.32632
0.130771,0.2859,2.93179
0.174541,0.142593,-0.99939
-0.024536,-0.300717,-3.60107
-0.27937,-0.345056,0.180491
-0.316838,0.152822,4.10431
-0.0716541,0.51912,1.20849
0.286111,0.220293,-4.04802
0.542759,-0.406808,-3.00971
0.604576,-0.612754,2.97159
0.511068,-0.152893,4.6612
0.355255,0.491508,-0.647138
0.211073,0.698211,-5.20245
0.109663,0.312743,-2.46843
0.0505799,-0.308646,3.70339
0.0209352,-0.697698,4.96636
0.00783924,-0.642919,-0.160965
0.00267248,-0.25359,-4.99031
0.00083367,0.212148,-3.71364
0.000238948,0.544018,1.78214
6.31426e-05,0.667061,5.02409
1.54274e-05,0.6187,2.72564
3.49343e-06,0.481419,-2.18718
7.34657e-07,0.328279,-4.55795
1.43724e-07,0.200883,-2.44607
2.61949e-08,0.111967,1.63654
4.45314e-09,0.057429,3.86651
7.06824e-10,0.0273101,2.68567
1.04834e-10,0.0121105,-0.412762
1.45385e-11,0.0050307,-2.77357
1.88612e-12,0.00196487,-2.86054
2.28976e-13,0.000723796,-1.06542
2.60176e-14,0.000252121,1.08236
2.76708e-15,8.32303e-05,2.22618
2.75433e-16,2.60898e-05,1.95949
2.56541e-17,7.77881e-06,0.76426
2.23507e-18,2.20928e-06,-0.541678
1.82059e-19,5.98492e-07,-1.33978
1.38563e-20,1.54826e-07,-1.43981
9.84613e-22,3.82878e-08,-1.00809
6.52639e-23,9.05982e-09,-0.358712
4.03092e-24,2.05299e-09,0.232402
2.31698e-25,4.45855e-10,0.616262
1.2377e-26,9.28622e-11,0.769143
6.13457e-28,1.85606e-11,0.744483
2.81603e-29,3.562e-12,0.620234
1.19478e-30,6.567e-13,0.46383
4.6745e-32,1.16361e-13,0.318313
1.68211e-33,1.98239e-14,0.203186
5.55123e-35,3.24844e-15,0.121735
1.67466e-36,5.12156e-16,0.0689035
4.6013e-38,7.77134e-17,0.0370265
1.14676e-39,1.13518e-17,0.0189628
2.58053e-41,1.59663e-18,0.00928459
5.21601e-43,2.16268e-19,0.0043572
9.41524e-45,2.8216e-20,0.00196416
1.50778e-46,3.54625e-21,0.000852063
2.12642e-48,4.29392e-22,0.000356276
2.61908e-50,5.00931e-23,0.000143791
2.79115e-52,5.63066e-24,5.60842e-05
2.5469e-54,6.09823e-25,2.11638e-05
1.96699e-56,6.36362e-26,7.73429e-06
1.26949e-58,6.39801e-27,2.73973e-06
6.75344e-61,6.1972e-28,9.41475e-07
2.91866e-63,5.78252e-29,3.14081e-07
1.00955e-65,5.19706e-30,1.01789e-07
2.75373e-68,4.49836e-31,3.20671e-08
5.84012e-71,3.74915e-32,9.82567e-09
9.50583e-74,3.00819e-33,2.92982e-09
1.17397e-76,2.32314e-34,8.50571e-10
1.08945e-79,1.72635e-35,2.4053e-10
7.53651e-83,1.23408e-36,6.62827e-11
3.86175e-86,8.48364e-38,1.78065e-11
1.45843e-89,5.60652e-39,4.66515e-12
4.04405e-93,3.56051e-40,1.19238e-12
8.20962e-97,2.17199e-41,2.97416e-13
1.21749e-100,1.27214e-42,7.24187e-14
1.31689e-104,7.1504e-44,1.72186e-14
1.03767e-108,3.85491e-45,3.99878e-15
5.95133e-113,1.99223e-46,9.07294e-16
2.48279e-117,9.86368e-48,2.01171e-16
7.53068e-122,4.67544e-49,4.35992e-17
1.66015e-126,2.12022e-50,9.23807e-18
2.65935e-131,9.1914e-52,1.91409e-18
3.09482e-136,3.80595e-53,3.87886e-19
2.61622e-141,1.50397e-54,7.68928e-20
1.60638e-146,5.66625e-56,1.49136e-20
7.16355e-152,2.03321e-57,2.83049e-21
2.32002e-157,6.94096e-59,5.25767e-22
5.45662e-163,2.25157e-60,9.55957e-23
9.31991e-169,6.93137e-62,1.70159e-23
1.15597e-174,2.02216e-63,2.96551e-24
1.04118e-180,5.58239e-65,5.06086e-25
6.8099e-187,1.45587e-66,8.45821e-26
3.23438e-193,3.58059e-68,1.38455e-26
1.11551e-199,8.28857e-70,2.22004e-27
2.79373e-206,1.80214e-71,3.48535e-28
5.08072e-213,3.67316e-73,5.48572e-29
0,0,0
