t=5,t=10,t=20
0,0,0
-2.48298e-58,-3.55218e-31,-8.14677e-14
9.70641e-56,5.24002e-30,3.72618e-13
-2.47729e-53,-7.45253e-29,-1.72414e-12
4.64176e-51,1.01759e-27,7.71418e-12
-6.80771e-49,-1.33375e-26,-3.34104e-11
8.13665e-47,1.67768e-25,1.39946e-10
-8.14755e-45,-2.02474e-24,-5.66432e-10
6.97371e-43,2.34381e-23,2.21322e-09
-5.18022e-41,-2.60149e-22,-8.33936e-09
3.37922e-39,2.76756e-21,3.02674e-08
-1.95415e-37,-2.82071e-20,-1.05681e-07
1.00947e-35,2.75291e-19,3.54479e-07
-4.68748e-34,-2.57134e-18,-1.14042e-06
1.96678e-32,2.29719e-17,3.51277e-06
-7.48904e-31,-1.9616e-16,-1.03387e-05
2.5973e-29,1.59984e-15,2.90072e-05
-8.22924e-28,-1.24518e-14,-7.7373e-05
2.38802e-26,9.24018e-14,0.00019558
-6.36014e-25,-6.53102e-13,-0.000466693
1.55734e-23,4.39181e-12,0.00104624
-3.51056e-22,-2.80623e-11,-0.00219014
7.29286e-21,1.70143e-10,0.00424662
-1.39723e-19,-9.77321e-10,-0.00754095
2.46992e-18,5.30921e-09,0.0120557
-4.02923e-17,-2.72227e-08,-0.0168577
6.06514e-16,1.3145e-07,0.019445
-8.4212e-15,-5.96203e-07,-0.0156292
1.07778e-13,2.53242e-06,0.00101066
-1.27024e-12,-1.00384e-05,0.0251415
1.37677e-11,3.69806e-05,-0.0546593
-1.37001e-10,-0.000125975,0.0684509
1.24895e-09,0.000394365,-0.0445883
-1.04037e-08,-0.0011256,-0.0211185
7.89311e-08,0.00289868,0.0944626
-5.4326e-07,-0.00663738,-0.110061
3.37556e-06,0.0132187,0.0254116
-1.882e-05,-0.0220512,0.110124
9.34292e-05,0.028477,-0.159578
-0.00040887,-0.0220272,0.0312753
0.00155626,-0.00886224,0.166411
-0.00505474,0.0605335,-0.182436
0.0136071,-0.0954155,-0.0580008
-0.0288559,0.0553809,0.255554
0.0431049,0.0649888,-0.083951
-0.0290717,-0.148218,-0.252827
-0.0437818,0.0467552,0.201332
0.134948,0.158361,0.219007
-0.0897928,-0.141092,-0.278495
-0.137707,-0.14595,-0.19756
0.180077,0.192697,0.319689
0.186287,0.172536,0.216219
-0.1732,-0.19113,-0.323564
-0.355861,-0.260202,-0.28491
-0.135052,0.081785,0.268922
0.279197,0.340405,0.38627
0.63598,0.190846,-0.119419
0.848625,-0.181527,-0.454478
0.946847,-0.412712,-0.136478
0.983944,-0.337151,0.370642
0.995768,-0.036246,0.404479
0.999016,0.32089,-0.045666
0.999796,0.614357,-0.440093
0.999962,0.806791,-0.373965
0.999994,0.913428,0.046578
0.999999,0.964938,0.416361
1,0.987057,0.446149
1,0.995615,0.155832
1,0.998629,-0.226595
1,0.999602,-0.472514
1,0.999893,-0.482284
1,0.999973,-0.289142
1,0.999994,0.00793074
1,0.999999,0.312495
1,1,0.565345
1,1,0.746819
1,1,0.863076
1,1,0.930823
1,1,0.967186
1,1,0.985324
1,1,0.99379
1,1,0.997506
1,1,0.999047
1,1,0.999653
1,1,0.999879
1,1,0.99996
1,1,0.999987
1,1,0.999996
1,1,0.999999
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
