t=5,t=10,t=20
-4.8596e-208,-5.10776e-106,-3.36919e-52
-1.5075e-204,-3.04165e-104,-2.02158e-51
-4.31682e-201,-1.68548e-102,-1.19748e-50
-1.1411e-197,-8.70103e-101,-7.0021e-50
-2.78439e-194,-4.18983e-99,-4.0415e-49
-6.27174e-191,-1.88449e-97,-2.30236e-48
-1.30405e-187,-7.92868e-96,-1.29443e-47
-2.50294e-184,-3.12536e-94,-7.18149e-47
-4.4346e-181,-1.15614e-92,-3.93118e-46
-7.25281e-178,-4.02049e-91,-2.12297e-45
-1.09498e-174,-1.31669e-89,-1.13085e-44
-1.52599e-171,-4.06826e-88,-5.94059e-44
-1.9631e-168,-1.18811e-86,-3.07695e-43
-2.3312e-165,-3.28567e-85,-1.57098e-42
-2.55542e-162,-8.6199e-84,-7.90412e-42
-2.58576e-159,-2.14916e-82,-3.91763e-41
-2.41524e-156,-5.10132e-81,-1.91209e-40
-2.08245e-153,-1.15472e-79,-9.1854e-40
-1.65742e-150,-2.49666e-78,-4.34058e-39
-1.21769e-147,-5.16427e-77,-2.01628e-38
-8.2581e-145,-1.02346e-75,-9.19894e-38
-5.16974e-142,-1.94608e-74,-4.11751e-37
-2.98745e-139,-3.55515e-73,-1.80567e-36
-1.59359e-136,-6.24763e-72,-7.74384e-36
-7.84688e-134,-1.05743e-70,-3.23979e-35
-3.56668e-131,-1.72566e-69,-1.3177e-34
-1.49651e-128,-2.71823e-68,-5.18392e-34
-5.79623e-126,-4.13691e-67,-1.95712e-33
-2.07236e-123,-6.08879e-66,-6.99738e-33
-6.83979e-121,-8.6742e-65,-2.31055e-32
-2.08393e-118,-1.19709e-63,-6.65367e-32
-5.8613e-116,-1.60163e-62,-1.38076e-31
-1.52188e-113,-2.07893e-61,4.89633e-32
-3.64801e-111,-2.61974e-60,2.89772e-30
-8.07292e-109,-3.20693e-59,2.32655e-29
-1.64937e-106,-3.81582e-58,1.41672e-28
-3.11128e-104,-4.41564e-57,7.61767e-28
-5.41892e-102,-4.97197e-56,3.80043e-27
-8.71498e-100,-5.45007e-55,1.79907e-26
-1.29428e-97,-5.81845e-54,8.17894e-26
-1.77518e-95,-6.05237e-53,3.59675e-25
-2.24877e-93,-6.13653e-52,1.53709e-24
-2.63143e-91,-6.06676e-51,6.40376e-24
-2.84477e-89,-5.8502e-50,2.60664e-23
-2.84172e-87,-5.50423e-49,1.03834e-22
-2.62352e-85,-5.05426e-48,4.05266e-22
-2.23901e-83,-4.5307e-47,1.55122e-21
-1.76692e-81,-3.96572e-46,5.82697e-21
-1.28975e-79,-3.39015e-45,2.14925e-20
-8.71137e-78,-2.831e-44,7.78724e-20
-5.44685e-76,-2.30971e-43,2.77252e-19
-3.15427e-74,-1.84135e-42,9.70211e-19
-1.69277e-72,-1.4346e-41,3.33763e-18
-8.42408e-71,-1.09242e-40,1.12888e-17
-3.89043e-69,-8.13097e-40,3.75437e-17
-1.66873e-67,-5.91588e-39,1.2278e-16
-6.65413e-66,-4.20762e-38,3.94845e-16
-2.46925e-64,-2.92549e-37,1.24863e-15
-8.53697e-63,-1.98839e-36,3.88275e-15
-2.75324e-61,-1.32107e-35,1.18718e-14
-8.29409e-60,-8.57914e-35,3.56891e-14
-2.33721e-58,-5.44512e-34,1.05477e-13
-6.16997e-57,-3.3772e-33,3.06429e-13
-1.5283e-55,-2.0465e-32,8.74991e-13
-3.55775e-54,-1.21135e-31,2.45535e-12
-7.79648e-53,-7.00176e-31,6.77001e-12
-1.61102e-51,-3.95063e-30,1.83382e-11
-3.1441e-50,-2.17497e-29,4.87896e-11
-5.8049e-49,-1.1677e-28,1.27472e-10
-1.01552e-47,-6.10942e-28,3.26976e-10
-1.68595e-46,-3.11236e-27,8.23241e-10
-2.66017e-45,-1.54216e-26,2.03391e-09
-3.9948e-44,-7.42173e-26,4.92955e-09
-5.71719e-43,-3.4627e-25,1.17171e-08
-7.80763e-42,-1.56232e-24,2.73042e-08
-1.01863e-40,-6.7927e-24,6.23565e-08
-1.27103e-39,-2.83135e-23,1.39512e-07
-1.51836e-38,-1.1224e-22,3.05663e-07
-1.73814e-37,-4.17484e-22,6.55518e-07
-1.90834e-36,-1.42026e-21,1.37541e-06
-2.01107e-35,-4.16712e-21,2.82201e-06
-2.03567e-34,-8.65187e-21,5.65883e-06
-1.98047e-33,4.11913e-21,1.10833e-05
-1.8529e-32,1.90295e-19,2.11885e-05
-1.66788e-31,1.49145e-18,3.95092e-05
-1.44507e-30,8.84042e-18,7.17984e-05
-1.20549e-29,4.59096e-17,0.000127045
-9.68517e-29,2.19229e-16,0.000218672
-7.49534e-28,9.83946e-16,0.000365697
-5.58803e-27,4.19966e-15,0.000593443
-4.01336e-26,1.71651e-14,0.000933068
-2.7765e-25,6.74815e-14,0.00141892
-1.84984e-24,2.55916e-13,0.00208256
-1.18649e-23,9.381e-13,0.00294251
-7.32257e-23,3.32843e-12,0.0039896
-4.34535e-22,1.14415e-11,0.00516927
-2.47699e-21,3.81289e-11,0.00636498
-1.35453e-20,1.23235e-10,0.00738904
-7.09312e-20,3.86389e-10,0.00798978
-3.54808e-19,1.17533e-09,0.00788315
-1.68936e-18,3.46837e-09,0.00681283
-7.61655e-18,9.92795e-09,0.00463348
-3.22521e-17,2.7559e-08,0.00139916
-1.26513e-16,7.41647e-08,-0.00257358
-4.47806e-16,1.93415e-07,-0.00670391
-1.34607e-15,4.88576e-07,-0.0102334
-2.78963e-15,1.19476e-06,-0.0124027
1.83531e-15,2.82657e-06,-0.0126799
6.53599e-14,6.46468e-06,-0.0109677
4.949e-13,1.42819e-05,-0.0076959
2.82169e-12,3.04484e-05,-0.00373695
1.39404e-11,6.25786e-05,-0.00014119
6.2529e-11,0.000123835,0.00222218
2.60077e-10,0.000235624,0.00297296
1.01435e-09,0.000430393,0.00233266
3.73386e-09,0.000753319,0.000978809
1.30232e-08,0.00126071,-0.000294745
4.31443e-08,0.00201207,-0.000941275
1.35961e-07,0.0030526,-0.000862032
4.07892e-07,0.00438469,-0.000351092
1.16534e-06,0.00593133,0.000157651
3.17044e-06,0.00750148,0.000369627
8.21088e-06,0.00877567,0.000264157
2.02297e-05,0.00933428,2.73414e-05
4.73732e-05,0.00874526,-0.000131762
0.000105324,0.00670806,-0.000130936
0.000222002,0.00321799,-3.26496e-05
0.000442869,-0.00131715,5.00069e-05
0.00083441,-0.00608594,5.7751e-05
0.00148105,-0.0100543,1.41369e-05
0.00246878,-0.0122899,-2.30844e-05
0.00384953,-0.0123129,-2.38494e-05
0.00558605,-0.0103076,-2.44093e-06
0.00749061,-0.0070673,1.19716e-05
0.00918747,-0.00367134,8.46868e-06
0.0101406,-0.00104268,-1.9331e-06
0.00977815,0.000387882,-5.74642e-06
0.00770652,0.000744298,-1.82916e-06
0.00394316,0.000494535,2.29405e-06
-0.000950556,0.000127155,2.0289e-06
-0.0059489,-8.12331e-05,-3.98616e-07
-0.00987692,-0.000101951,-1.25837e-06
-0.0118479,-3.85674e-05,-2.44309e-07
-0.0116105,1.14542e-05,6.00653e-07
-0.00961679,1.94996e-05,3.20093e-07
-0.00676956,6.37971e-06,-2.46654e-07
-0.00399987,-3.33361e-06,-2.43339e-07
-0.00191386,-3.69577e-06,1.10991e-07
-0.000685656,-6.08199e-07,1.80896e-07
-0.000190096,1.41336e-06,-9.52701e-08
-0.000183728,1.78836e-06,-1.91944e-07
-0.000259272,-4.4853e-07,1.39733e-07
0.000608471,-5.22799e-06,3.2668e-07
0.00481424,-4.64848e-06,-1.89915e-07
0.016663,1.16217e-05,-6.77964e-07
0.0419617,3.0933e-05,1.09564e-07
0.0861928,5.661e-06,1.37655e-06
0.151622,-9.28924e-05,4.82359e-07
0.234635,-0.000171316,-2.42644e-06
0.324946,-2.19061e-06,-2.42071e-06
0.407591,0.000541648,3.12372e-06
0.467213,0.00108056,6.8944e-06
0.492847,0.000570624,-8.09051e-07
0.481132,-0.0020911,-1.38685e-05
0.436717,-0.00662744,-1.0272e-05
0.370034,-0.00982655,1.70932e-05
0.293677,-0.0051008,3.56361e-05
0.21897,0.0159421,3.35003e-06
0.15379,0.0601432,-6.3293e-05
0.101983,0.129099,-7.54781e-05
0.0639887,0.217032,3.14528e-05
0.0380616,0.311472,0.000177215
0.0215001,0.396602,0.000161597
0.011552,0.457866,-0.000117567
0.00591264,0.485963,-0.00045306
0.00288668,0.478813,-0.000413131
0.00134603,0.441121,0.000231399
0.000600145,0.382127,0.00109207
0.000256137,0.312654,0.00125531
0.000104746,0.242511,1.81874e-05
4.10829e-05,0.178879,-0.00222466
1.54675e-05,0.125806,-0.00377055
5.5946e-06,0.0845584,-0.00255009
1.94552e-06,0.0544257,0.00217623
6.50917e-07,0.0336063,0.00851012
2.09665e-07,0.019939,0.012139
6.50585e-08,0.0113835,0.00838534
1.94583e-08,0.00626184,-0.00479665
5.61251e-09,0.00332279,-0.024488
1.56198e-09,0.00170274,-0.0425485
4.19616e-10,0.000843474,-0.0478403
1.08861e-10,0.000404273,-0.0300978
2.72832e-11,0.00018764,0.0161766
6.60808e-12,8.44054e-05,0.0893789
1.5472e-12,3.68237e-05,0.180878
3.50295e-13,1.55918e-05,0.277319
7.67083e-14,6.41143e-06,0.364176
1.62506e-14,2.56191e-06,0.429265
3.33115e-15,9.95337e-07,0.465183
6.60828e-16,3.76185e-07,0.470165
1.26884e-16,1.38381e-07,0.447464
2.35825e-17,4.95673e-08,0.403751
4.24297e-18,1.72963e-08,0.347172
7.39029e-19,5.88203e-09,0.285623
1.24615e-19,1.95025e-09,0.225559
2.03415e-20,6.30672e-10,0.171437
3.21424e-21,1.98984e-10,0.125689
4.91606e-22,6.12742e-11,0.0890578
7.27693e-23,1.84212e-11,0.061087
1.04233e-23,5.40835e-12,0.0406218
1.44446e-24,1.55111e-12,0.0262218
1.93621e-25,4.34671e-13,0.0164497
2.50976e-26,1.1905e-13,0.0100391
3.14497e-27,3.18749e-14,0.00596599
3.80852e-28,8.34478e-15,0.0034553
4.4554e-29,2.13656e-15,0.00195185
5.03293e-30,5.35102e-16,0.00107616
5.48727e-31,1.31116e-16,0.000579508
5.77121e-32,3.14372e-17,0.000304976
5.85199e-33,7.37687e-18,0.000156942
5.71738e-34,1.69435e-18,7.90156e-05
5.37838e-35,3.80976e-19,3.89405e-05
4.86797e-36,8.38702e-20,1.87935e-05
4.23583e-37,1.80794e-20,8.88628e-06
3.54038e-38,3.81655e-21,4.1183e-06
2.83974e-39,7.89061e-22,1.87142e-06
2.1837e-40,1.59786e-22,8.34137e-07
1.60816e-41,3.16949e-23,3.64811e-07
1.1329e-42,6.15873e-24,1.56605e-07
7.62526e-44,1.17237e-24,6.60065e-08
4.89738e-45,2.18643e-25,2.73237e-08
2.99729e-46,3.995e-26,1.11119e-08
1.74556e-47,7.15189e-27,4.44066e-09
9.65911e-49,1.25446e-27,1.74434e-09
5.0707e-50,2.15588e-28,6.73663e-10
2.52138e-51,3.63018e-29,2.55851e-10
1.18562e-52,5.98911e-30,9.55784e-11
5.26352e-54,9.68094e-31,3.51281e-11
2.20249e-55,1.53314e-31,1.27046e-11
8.67256e-57,2.37868e-32,4.52236e-12
3.20829e-58,3.61545e-33,1.5847e-12
1.1133e-59,5.38308e-34,5.46748e-13
3.61829e-61,7.85079e-35,1.85764e-13
1.09981e-62,1.12143e-35,6.21641e-14
3.12225e-64,1.56881e-36,2.04925e-14
8.26795e-66,2.14913e-37,6.65567e-15
2.03984e-67,2.88267e-38,2.13008e-15
4.68375e-69,3.78544e-39,6.71846e-16
9.99915e-71,4.8659e-40,2.08868e-16
1.98299e-72,6.12167e-41,6.40119e-17
3.65023e-74,7.5364e-42,1.93415e-17
6.23238e-76,9.07752e-43,5.76257e-18
9.86394e-78,1.06953e-43,1.69312e-18
1.44633e-79,1.23241e-44,4.9063e-19
1.9638e-81,1.3885e-45,1.40237e-19
2.46805e-83,1.52922e-46,3.95422e-20
2.86996e-85,1.64591e-47,1.1e-20
3.08691e-87,1.73075e-48,3.01924e-21
3.07027e-89,1.77758e-49,8.17746e-22
2.82313e-91,1.78257e-50,2.18572e-22
2.39936e-93,1.74477e-51,5.76586e-23
1.88448e-95,1.66629e-52,1.50128e-23
1.36758e-97,1.55207e-53,3.85856e-24
9.16895e-100,1.40942e-54,9.79005e-25
5.67865e-102,1.24724e-55,2.45231e-25
3.24852e-104,1.07505e-56,6.06493e-26
1.71634e-106,9.0212e-58,1.48104e-26
8.37469e-109,7.36586e-59,3.57131e-27
3.77358e-111,5.8487e-60,8.50422e-28
1.57013e-113,4.51346e-61,1.99992e-28
6.03246e-116,3.38293e-62,4.64505e-29
2.14e-118,2.461e-63,1.06559e-29
7.00934e-121,1.7364e-64,2.41452e-30
2.1197e-123,1.18732e-65,5.40429e-31
5.91826e-126,7.86148e-67,1.19491e-31
1.52555e-128,5.03594e-68,2.60996e-32
3.63048e-131,3.11809e-69,5.63196e-33
7.97629e-134,1.86421e-70,1.20068e-33
1.61782e-136,1.07508e-71,2.52903e-34
3.02934e-139,5.97366e-73,5.26327e-35
5.23659e-142,3.19429e-74,1.0823e-35
8.35658e-145,1.64172e-75,2.19908e-36
1.23108e-147,8.09903e-77,4.4152e-37
1.67424e-150,3.82976e-78,8.75967e-38
2.10194e-153,1.73331e-79,1.71737e-38
2.43609e-156,7.49679e-81,3.32727e-39
2.60636e-159,3.09367e-82,6.37047e-40
2.57419e-162,1.21605e-83,1.20537e-40
2.347e-165,4.54522e-85,2.25394e-41
1.97538e-168,1.6126e-86,4.16529e-42
1.53479e-171,5.42105e-88,7.60734e-43
1.10081e-174,1.72363e-89,1.37313e-43
7.28845e-178,5.17394e-91,2.44953e-44
4.45471e-181,1.46365e-92,4.31868e-45
2.51341e-184,3.89515e-94,7.52519e-46
1.30909e-187,9.73516e-96,1.29594e-46
6.29409e-191,2.28129e-97,2.20572e-47
2.79355e-194,5.00442e-99,3.71037e-48
1.14456e-197,1.02619e-100,6.16852e-49
4.32891e-201,1.96426e-102,1.01354e-49
1.51139e-204,3.50529e-104,1.64585e-50
4.87119e-208,5.82495e-106,2.64137e-51
1.44927e-211,9.00425e-108,4.18937e-52
3.98037e-215,1.29353e-109,6.56666e-53
1.00914e-218,1.72546e-111,1.01721e-53
2.36179e-222,2.13554e-113,1.55716e-54
5.10254e-226,2.4507e-115,2.35565e-55
1.01763e-229,2.60613e-117,3.5215e-56
1.87348e-233,2.56684e-119,5.20205e-57
3.18395e-237,2.34047e-121,7.59347e-58
4.99505e-241,1.97486e-123,1.09524e-58
7.23388e-245,1.54152e-125,1.56089e-59
9.67073e-249,1.11278e-127,2.1979e-60
1.19345e-252,7.42697e-130,3.05775e-61
1.35958e-256,4.582e-132,4.20279e-62
1.42976e-260,2.61251e-134,5.70685e-63
1.38797e-264,1.37641e-136,7.65522e-64
1.2438e-268,6.69981e-139,1.01438e-64
1.02892e-272,3.01267e-141,1.32771e-65
7.85717e-277,1.25132e-143,1.71649e-66
5.53871e-281,4.80036e-146,2.19175e-67
3.60419e-285,1.70073e-148,2.76392e-68
2.16502e-289,5.56449e-151,3.44205e-69
1.20053e-293,1.68119e-153,4.23289e-70
6.14531e-298,4.6902e-156,5.13991e-71
2.90381e-302,1.20817e-158,6.16227e-72
1.26663e-306,2.87353e-161,7.29388e-73
5.10022e-311,6.31013e-164,8.52265e-74
1.89576e-315,1.27934e-166,9.82997e-75
6.50487e-320,2.39467e-169,1.11906e-75
0,4.13823e-172,1.25729e-76
0,6.60209e-175,1.394e-77
0,9.72395e-178,1.52506e-78
0,1.32218e-180,1.64612e-79
0,1.65968e-183,1.75283e-80
0,1.92326e-186,1.84109e-81
0,2.05744e-189,1.90728e-82
0,2.03185e-192,1.9485e-83
0,1.85237e-195,1.96281e-84
0,1.55895e-198,1.94935e-85
0,1.21117e-201,1.90842e-86
0,8.68648e-205,1.84148e-87
0,5.75106e-208,1.75105e-88
0,3.51492e-211,1.64059e-89
0,1.98311e-214,1.51426e-90
0,1.03285e-217,1.37664e-91
0,4.96584e-221,1.2325e-92
0,2.20398e-224,1.08645e-93
0,9.02987e-228,9.42717e-95
0,3.4152e-231,8.10747e-96
0,0,0
