t=5,t=10,t=20
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.94066e-324,4.94066e-324,4.94066e-324
4.94066e-324,4.94066e-324,4.94066e-324
2.47033e-323,2.47033e-323,2.47033e-323
9.16502e-319,3.45846e-323,3.45846e-323
3.39588e-314,3.45846e-323,3.45846e-323
1.16154e-309,5.43472e-323,5.43472e-323
3.66758e-305,3.26775e-320,6.91692e-323
1.06901e-300,9.51106e-316,8.39912e-323
2.8764e-296,2.55951e-311,8.89318e-323
7.14458e-292,6.35845e-307,9.88131e-323
1.6382e-287,1.45819e-302,1.03754e-322
3.46751e-283,3.08705e-298,1.08694e-322
6.77537e-279,6.03315e-294,1.28457e-322
1.22211e-274,1.08847e-289,8.64565e-320
2.03495e-270,1.81283e-285,1.43868e-315
3.12796e-266,2.78724e-281,2.21309e-311
4.43848e-262,3.95608e-277,3.14285e-307
5.81398e-258,5.1836e-273,4.12045e-303
7.03039e-254,6.27011e-269,4.98729e-299
7.84791e-250,7.00163e-265,5.57297e-295
8.08717e-246,7.21778e-261,5.7493e-291
7.69325e-242,6.86898e-257,5.47588e-287
6.75606e-238,6.03484e-253,4.81512e-283
5.47709e-234,4.89472e-249,3.90913e-279
4.09902e-230,3.66506e-245,2.93007e-275
2.83194e-226,2.53353e-241,2.02771e-271
1.8062e-222,1.61685e-237,1.2956e-267
1.06347e-218,9.52604e-234,7.64326e-264
5.7805e-215,5.18154e-230,4.1633e-260
