t=5,t=10,t=20
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.47033e-322,0,0
1.25399e-317,0,0
5.90611e-313,0,0
2.56783e-308,0,0
1.03059e-303,0,0
3.81826e-299,0,0
1.30587e-294,0,0
4.12279e-290,0,0
1.20154e-285,0,0
3.23253e-281,0,0
8.0279e-277,0,0
1.84043e-272,0,0
3.89486e-268,0,0
7.60889e-264,0,0
1.37217e-259,0,0
2.28428e-255,0,0
3.51033e-251,0,0
4.97971e-247,0,0
6.52102e-243,0,0
7.88285e-239,0,0
8.79646e-235,0,0
9.06127e-231,0,0
8.61641e-227,0,0
7.56346e-223,0,0
6.12873e-219,0,0
4.58435e-215,2.47033e-322,0
3.16549e-211,1.25399e-317,0
2.01772e-207,5.90611e-313,0
1.18723e-203,2.56783e-308,0
6.44865e-200,1.03059e-303,0
3.23339e-196,3.81826e-299,0
1.49659e-192,1.30587e-294,0
6.39448e-189,4.12279e-290,0
2.52211e-185,1.20154e-285,0
9.18287e-182,3.23253e-281,0
3.08638e-178,8.0279e-277,0
9.57585e-175,1.84043e-272,0
2.74259e-171,3.89486e-268,0
7.25107e-168,7.60889e-264,0
