t=5,t=10,t=20
4.46423e-245,1.67283e-91,1.37625e-08
3.69299e-249,7.55477e-94,7.95058e-09
2.82012e-253,3.14958e-96,4.5387e-09
1.98798e-257,1.21212e-98,2.55983e-09
1.29364e-261,4.30626e-101,1.42609e-09
7.77088e-266,1.41226e-103,7.84595e-10
4.30908e-270,4.27552e-106,4.26201e-10
2.20574e-274,1.19487e-108,2.28534e-10
1.04227e-278,3.08258e-111,1.20936e-10
4.54638e-283,7.34115e-114,6.31417e-11
1.83065e-287,1.61388e-116,3.2518e-11
6.80458e-292,3.2752e-119,1.65144e-11
2.33482e-296,6.13567e-122,8.26821e-12
7.39543e-301,1.06107e-124,4.07984e-12
2.16237e-305,1.69388e-127,1.98348e-12
5.83648e-310,2.49619e-130,9.49793e-13
1.45422e-314,3.39571e-133,4.47819e-13
3.34492e-319,4.26422e-136,2.07826e-13
1.4822e-323,4.94318e-139,9.48998e-14
1.4822e-323,5.28969e-142,4.26222e-14
0,5.22529e-145,1.88209e-14
0,4.76483e-148,8.16775e-15
0,4.01089e-151,3.48203e-15
0,3.11667e-154,1.4576e-15
0,2.23562e-157,5.98836e-16
0,1.48034e-160,2.41341e-16
0,9.04861e-164,9.53626e-17
0,5.10574e-167,3.69242e-17
0,2.65945e-170,1.40016e-17
0,1.27874e-173,5.19654e-18
0,5.6758e-177,1.88635e-18
0,2.32557e-180,6.6845e-19
0,8.79608e-184,2.23367e-19
0,0,0
