t=5,t=10,t=20
7.72431e-39,-2.19926e-22,7.89539e-09
7.0678e-38,9.0042e-22,-4.03882e-09
-4.83086e-37,-3.2152e-21,-2.10638e-08
-4.60131e-36,1.03992e-20,4.78964e-08
3.00248e-35,-3.12667e-20,-3.61775e-09
2.4483e-34,8.75013e-20,-1.53887e-07
-1.65759e-33,-2.20326e-19,2.39162e-07
-1.12046e-32,4.69067e-19,1.5115e-07
8.03903e-32,-7.87073e-19,-9.655e-07
4.78569e-31,1.04203e-18,8.3673e-07
-3.94183e-30,-1.64038e-18,1.8466e-06
-1.40866e-29,4.24617e-18,-4.85909e-06
1.45986e-28,-6.15883e-18,5.50792e-07
4.30882e-28,-1.83954e-17,1.34323e-05
-5.37326e-27,9.79003e-17,-1.71257e-05
-8.68163e-27,-2.74391e-17,-1.85011e-05
1.68342e-25,-9.86378e-16,6.73592e-05
6.65094e-26,3.15887e-15,-2.03393e-05
-4.22698e-24,-1.3052e-15,-0.000159616
2.93367e-25,-1.46507e-14,0.000209721
1.06476e-22,2.381e-14,0.000216058
-1.19855e-22,7.74561e-14,-0.000732367
-2.04169e-21,-3.04982e-13,9.84775e-05
3.56612e-21,-3.87628e-15,0.0017323
3.64724e-20,1.90183e-12,-0.00164646
-8.70048e-20,-2.77376e-12,-0.00288551
-5.70841e-19,-6.97839e-12,0.00606482
1.7779e-18,2.42368e-11,0.00239616
7.43195e-18,7.46562e-12,-0.0156254
-2.83461e-17,-1.33355e-10,0.0048162
-9.0318e-17,1.08815e-10,0.0319973
4.06419e-16,5.29896e-10,-0.0297729
9.462e-16,-1.02182e-09,-0.0528108
-4.97711e-15,-1.45849e-09,0.0925648
-9.10647e-15,5.70271e-09,0.0645977
5.36938e-14,1.6439e-09,-0.225052
8.17461e-14,-2.45741e-08,-0.0304738
-5.13092e-13,1.01734e-08,0.471797
-7.01746e-13,8.8298e-08,-0.129222
4.35494e-12,-8.84168e-08,-0.887932
5.87016e-12,-2.74453e-07,0.565477
-3.28137e-11,4.39343e-07,1.53364
-4.78733e-11,7.56174e-07,-1.54147
2.18399e-10,-1.73699e-06,-2.46758
3.72605e-10,-1.89164e-06,3.49088
-1.26457e-09,5.96684e-06,3.74696
-2.69104e-09,4.44914e-06,-7.1016
6.167e-09,-1.85299e-05,-5.45151
1.75385e-08,-1.04203e-05,13.4352
-2.34236e-08,5.31366e-05,7.76523
-1.00496e-07,2.61774e-05,-24.0901
5.16575e-08,-0.000142166,-11.1756
4.91914e-07,-7.36153e-05,41.3994
1.14547e-07,0.000355352,16.886
-1.9706e-06,0.000224382,-68.6082
-1.99779e-06,-0.00082324,-27.5748
5.90218e-06,-0.000689843,109.871
1.24621e-05,0.00173294,48.6456
-9.43201e-06,0.00201642,-169.727
-5.10797e-05,-0.00318229,-90.0323
-2.01668e-05,-0.00540289,251.441
0.000138152,0.00462348,168.323
0.000208533,0.0129348,-353.314
-0.000165148,-0.00349423,-308.302
