t=5,t=10,t=20
0,-4.9722e-45,-2.99412e-16
0,2.38447e-44,1.27987e-15
0,-8.3866e-43,-3.37487e-15
0,3.99208e-42,1.45306e-14
0,-1.19072e-40,-3.54087e-14
0,5.62514e-40,1.5389e-13
0,-1.44386e-38,-3.44972e-13
0,6.76873e-38,1.51745e-12
0,-1.51205e-36,-3.11223e-12
0,7.03321e-36,1.39019e-11
0,-1.37942e-34,-2.5916e-11
0,6.36563e-34,1.18045e-10
0,-1.10377e-32,-1.98431e-10
0,5.05287e-32,9.26548e-10
0,-7.78844e-31,-1.39055e-09
0,3.53664e-30,6.70222e-09
0,-4.8669e-29,-8.86783e-09
0,2.19205e-28,4.45241e-08
0,-2.70217e-27,-5.10874e-08
0,1.20714e-26,2.70565e-07
0,-1.33632e-25,-2.63272e-07
0,5.92123e-25,1.49709e-06
0,-5.89685e-24,-1.19663e-06
0,2.59181e-23,7.50201e-06
0,-2.32453e-22,-4.69132e-06
0,1.01358e-21,3.38269e-05
0,-8.19027e-21,-1.52261e-05
0,3.5437e-20,0.000136178
0,-2.57932e-19,-3.70817e-05
0,1.10775e-18,0.000484716
0,-7.25616e-18,-4.36854e-05
0,3.09479e-17,0.00150656
0,-1.82141e-16,0.000149043
0,7.71989e-16,0.00402115
0,-4.07236e-15,0.00120102
0,1.71686e-14,0.00900032
0,-8.09038e-14,0.00463965
0,3.39704e-13,0.0162798
-7.88861e-31,-1.42361e-12,0.0123997
3.9443e-30,5.96402e-12,0.0222578
-5.57725e-28,-2.20971e-11,0.0237445
2.75076e-27,9.25905e-11,0.0195668
-1.84133e-25,-3.00979e-10,0.030176
8.95294e-25,1.26574e-09,0.00407008
-3.77004e-23,-3.57356e-09,0.0173719
1.806e-22,1.51569e-08,-0.0134579
-5.36145e-21,-3.66677e-08,-0.0143642
2.52887e-20,1.57974e-07,-0.0118968
-5.62069e-19,-3.21444e-07,-0.0303858
2.60888e-18,1.42179e-06,0.00771077
-4.49902e-17,-2.3694e-06,0.000568107
2.05387e-16,1.09412e-05,0.0112693
-2.80969e-15,-1.43403e-05,0.0325278
1.26101e-14,7.10919e-05,-0.00859025
-1.38694e-13,-6.84759e-05,-0.00163258
6.11818e-13,0.000383686,-0.00703001
-5.44833e-12,-0.000237533,-0.0335283
2.36252e-11,0.00168215,0.0120848
-1.70607e-10,-0.000456629,0.017675
7.27696e-10,0.00580215,-0.00282335
-4.24516e-09,0.000524477,0.0224719
1.78405e-08,0.014972,-0.00894526
-8.32349e-08,0.00728376,-0.0371266
3.45836e-07,0.0263425,0.0128718
-1.26675e-06,0.0254401,0.015128
5.23891e-06,0.024888,-0.00746085
-1.45943e-05,0.0431234,0.0194006
6.0894e-05,-0.00106532,-0.00255426
-0.000121939,0.0190585,-0.0401236
0.000528244,-0.019424,0.0114961
-0.000678878,-0.0405515,0.0378919
0.00327591,0.00639169,-0.0160033
-0.00197937,-0.017934,-0.0189125
0.0135114,0.0116579,0.0155553
0.00112067,0.052524,-0.00553123
0.0320985,-0.0186917,-0.0114501
0.0280765,-0.0291102,0.0267952
0.0280451,0.0150313,0.00553215
0.0651628,-0.016742,-0.041211
-0.0193055,-0.00561786,0.000646291
-0.00762864,0.0514433,0.0489908
9.30359e-05,-0.00514525,-0.00611945
-0.0661938,-0.0670854,-0.0522235
0.0160066,0.0146801,0.0104326
0.0917152,0.0707552,0.0533288
-0.030541,-0.0219743,-0.013407
-0.0948985,-0.0718411,-0.0542517
0.0425478,0.0264713,0.0148846
0.10708,0.076653,0.0561582
-0.0452078,-0.0266126,-0.0145208
-0.139597,-0.0870155,-0.0593086
0.0153864,0.0185586,0.0116669
0.163878,0.0984424,0.0628824
0.0833815,0.00357868,-0.00541579
-0.0711233,-0.0966365,-0.0647077
-0.199536,-0.0426164,-0.00505125
-0.231804,0.0573407,0.0610924
-0.00919213,0.0844228,0.0196428
